BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,TimeToEvent,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
,,,,,,,,,,,,,,,,,,,,,,6.91E-01,0.637210892,0,1.003390883,265.8135627,167.7719407,220.1422093,-0.004892033,-8.384334349,322.6414994,-5.260342722,-95.65217391,700.3528344,0.847881948,111.6,701.0315205,0.668792311,-0.029656437,13452.74998,1,42,9.213983957
,,,,,,,,,,,,,,,,,,,,,,4.84E-01,0.589091769,0,1.003127842,247.8200286,167.1798715,222.9509073,-0.003844733,-12.16285375,322.7208476,-7.846140975,-95.65217391,700.7509611,0.874155223,111.7,702.2261661,0.643863894,0.091006258,13372.90103,1,42,9.19611364
,,,,,,,,,,,,,,,,,,,,,,3.73E-01,0.642572665,0,1.003065783,277.1233189,167.0575207,172.2670772,-0.004026097,-12.0557859,322.6005925,-7.777839339,-95.65217391,700.7251425,1.393681354,111.8,699.9924414,0.676159988,-0.01646582,13592.66538,1,42,9.172111316
,,,,,,,,,,,,,,,,,,,,,,5.06E-01,0.649977133,0,1.001065009,283.7785462,169.2176091,208.4726087,-0.004030275,-13.11463111,322.6241676,-8.401269012,-95.65217391,700.516049,0.988349305,111.9,698.6031236,0.695811415,-0.134946786,13490.11644,1,42,9.200516836
,,,,,,,,,,,,,,,,,,,,,,3.66E-01,0.656957995,0,0.996605279,284.6496391,170.806681,240.7960466,-0.004556286,-7.578677377,322.8392939,-4.643000716,-95.65217391,700.5860533,0.624355443,112,698.040638,0.709059789,0.064462928,13325.64393,1,42,9.185432703
,,,,,,,,,,,,,,,,,,,,,,5.84E-01,0.610521838,0,0.997539955,249.1145219,169.2738864,233.997949,-0.004147119,-9.037247149,322.7033233,-5.639938028,-95.65217391,700.6982717,1.699858806,112.1,699.3057138,0.681092474,0.085453965,13847.74715,1,42,9.19632016
,,,,,,,,,,,,,,,,,,,,,,7.96E-01,0.634022848,0,1.008825732,261.3817565,171.4307462,242.3103272,-0.004055009,-14.68369097,322.6718113,-9.367761934,-95.65217391,700.8894834,0.719968923,112.2,700.9927892,0.599778543,-0.278470537,13521.8478,1,42,9.213552397
,,,,,,,,,,,,,,,,,,,,,,6.87E-01,0.596853833,0,1.00477929,293.0586977,170.0310707,174.5162001,-0.004428152,-12.69367368,322.4557697,-8.067804554,-95.65217391,700.8289998,0.966853651,112.3,702.9774677,0.654008063,-0.031480443,13364.21459,1,42,9.206269378
,,,,,,,,,,,,,,,,,,,,,,4.46E-01,0.647394002,0,1.008546117,253.9785679,172.7676771,221.6338133,-0.004213381,-12.1201119,322.9688385,-7.544535072,-95.65217391,700.7802062,1.026975941,112.4,700.4753444,0.660485831,-0.10475697,13668.66217,1,42,9.182645293
,,,,,,,,,,,,,,,,,,,,,,2.83E-01,0.60125375,0,1.006393815,252.8610185,171.1202353,195.2564518,-0.004695226,-8.032507113,322.5909211,-4.925267646,-95.65217391,700.8261986,0.859097909,112.5,698.0257816,0.707537789,-0.050362977,13500.27907,1,42,9.186213028
,,,,,,,,,,,,,,,,,,,,,,2.29E-01,0.466169899,0,1.009652519,277.5593603,172.4489466,265.1959971,-0.003876516,-12.8559114,322.6559674,-8.055433864,-95.65217391,700.7580429,1.011678227,112.6,698.6992926,0.695430791,-0.026122184,13372.24362,1,42,9.199818898
,,,,,,,,,,,,,,,,,,,,,,3.94E-01,0.486628944,0,0.992111321,288.3075408,169.1488259,198.62979,-0.0040401,-13.99586326,322.5958339,-9.020687088,-95.65217391,700.9992241,1.418031925,112.7,700.9380384,0.657176318,-0.210079531,13655.27534,1,42,9.217498903
,,,,,,,,,,,,,,,,,,,,,,8.87E-01,0.6483917,0,1.001176333,248.7492682,171.8468496,221.5678796,-0.004132776,-9.11026996,322.2183693,-5.598169742,-95.65217391,700.3166006,0.689357441,112.8,699.2235823,0.704482525,0.162373653,13502.34736,1,42,9.2020365
,,,,,,,,,,,,,,,,,,,,,,8.80E-01,0.581777888,0,1.000989484,253.727858,168.7963544,203.4703674,-0.004484278,-11.60196375,322.709448,-7.38064743,-95.65217391,700.1181816,0.993392473,112.9,699.0158244,0.641764583,0.026679923,13324.28008,1,42,9.196088478
,,,,,,,,,,,,,,,,,,,,,,6.06E-01,0.636105468,0,1.000137144,281.6028388,170.5984743,172.7058859,-0.004121489,-12.579992,322.4853814,-7.961088995,-95.65217391,700.2319687,1.07809999,113,697.3395969,0.722745378,0.209056381,16827.52744,1,42,9.185526519
,,,,,,,,,,,,,,,,,,,,,,3.07E-01,0.655109081,0,1.006590212,280.8928104,170.7170661,230.3023382,-0.004061048,-12.91551607,322.4050882,-8.184657294,-95.65217391,700.0635833,1.09883594,113.1,700.264524,0.658378029,-0.001048485,13544.83935,1,42,9.207663188
,,,,,,,,,,,,,,,,,,,,,,3.47E-01,0.657630904,0,1.012114775,277.8007459,170.8633161,238.3053289,-0.004004849,-5.906285267,322.4526419,-3.580499258,-95.65217391,699.8898985,0.34503137,113.2,698.830447,0.694178246,0.082690053,13352.40689,1,42,9.18562513
,,,,,,,,,,,,,,,,,,,,,,3.65E-01,0.586230207,0,1.004332874,255.2507678,171.1215537,266.5246529,-0.004112144,-10.63121097,322.5146517,-6.624206037,-95.65217391,699.8868247,1.294771763,113.3,699.807999,0.676383762,0.001067623,13541.03125,1,42,9.195410602
,,,,,,,,,,,,,,,,,,,,,,7.67E-01,0.659665364,0,0.999920168,271.4060297,170.5409651,236.2961821,-0.003992636,-15.07134138,322.6411661,-9.694074645,-95.65217391,700.0638471,0.830710126,113.4,701.0382178,0.665807516,-0.016775977,13514.42889,1,42,9.197924425
,,,,,,,,,,,,,,,,,,,,,,9.47E-01,0.546923506,0,1.003224789,286.6721687,168.6888284,191.192301,-0.004334246,-11.79307168,322.6047841,-7.516501352,-95.65217391,699.8440458,0.662775659,113.5,699.5843103,0.688486372,0.115400872,13388.61144,1,42,9.181366152
,,,,,,,,,,,,,,,,,,,,,,1.02E+00,0.678428993,0,1.002390485,255.2122286,168.81096,233.2783074,-0.003953076,-10.75094945,322.7102222,-6.801814964,-95.65217391,699.9837077,1.470630661,113.6,698.3567314,0.704183341,-0.0064649,13375.58011,1,42,9.207414007
,,,,,,,,,,,,,,,,,,,,,,9.13E-01,0.60137913,0,1.008131681,255.3279183,169.0630394,197.4172234,-0.004072795,-10.02274514,322.4906362,-6.302016221,-95.65217391,700.2315073,0.942976565,113.7,695.3120161,0.763604695,0.008971125,13483.37468,1,42,9.193926901
,,,,,,,,,,,,,,,,,,,,,,6.11E-01,0.629949124,0,1.001478616,275.8533404,169.4180223,279.4380478,-0.004748914,-12.83216067,322.3350929,-8.194967627,-95.65217391,700.6553363,0.795422464,113.8,699.8428986,0.674743883,0.030645002,13409.95583,1,42,9.205727388
,,,,,,,,,,,,,,,,,,,,,,6.27E-01,0.636333214,0,0.996971225,291.1363587,169.4274732,208.4679713,-0.00414695,-11.85367269,322.5562455,-7.522616483,-95.65217391,700.6954454,1.26161936,113.9,702.1894613,0.640770236,-0.171464743,13556.03903,1,42,9.206657309
,,,,,,,,,,,,,,,,,,,,,,1.06E+00,0.610241296,0,1.006282251,238.7412164,172.5892526,230.2093206,-0.004523559,-9.243908242,322.6289178,-5.659119504,-95.65217391,700.4181633,1.181974634,114,701.2275732,0.667548997,0.014799367,13350.60747,1,42,9.214127879
,,,,,,,,,,,,,,,,,,,,,,1.58E+00,0.587876271,0,0.992595866,252.7204334,174.8133851,212.46047,-0.004175624,-12.33156661,322.7252578,-7.589505533,-95.65217391,700.6634652,0.655094335,114.1,701.5157665,0.65844418,-0.092465123,13355.29109,1,42,9.218670618
,,,,,,,,,,,,,,,,,,,,,,1.59E+00,0.481313803,0,1.005074973,278.8320067,173.7456515,177.7010531,-0.004133928,-12.48354606,322.6313976,-7.741152843,-95.65217391,700.9514147,1.328181629,114.2,698.3819822,0.703772629,-0.001851605,13566.08867,1,42,9.195294937
,,,,,,,,,,,,,,,,,,,,,,1.03E+00,0.483871173,0,0.99678945,277.2015555,172.8393734,221.3352284,-0.004440601,-12.20380858,322.5056927,-7.597202149,-95.65217391,700.6704498,1.452471095,114.3,697.8515606,0.714341523,-0.10219742,13483.54367,1,42,9.201107486
,,,,,,,,,,,,,,,,,,,,,,5.23E-01,0.430013389,0,0.998450391,264.5336937,168.9084091,246.307999,-0.004244509,-6.643437418,322.5885958,-4.094190724,-95.65217391,700.5989917,0.498842209,114.4,697.1061923,0.73073089,-0.01921847,13378.3972,1,42,9.197585275
,,,,,,,,,,,,,,,,,,,,,,3.02E-01,0.43389435,0,0.992446649,260.2401111,171.3675492,275.535891,-0.004209297,-12.04352094,322.5484007,-7.559136607,-95.65217391,700.8105658,1.568374191,114.5,698.7075379,0.696804675,0.106979502,13564.93199,1,42,9.219180218
,,,,,,,,,,,,,,,,,,,,,,3.06E-01,0.664119263,0,0.986429307,265.9355837,169.6108368,231.6435292,-0.004392732,-14.4675142,322.5322467,-9.32525742,-95.65217391,701.0050207,1.019004778,114.6,700.4868693,0.617339825,-0.12459931,13451.78426,1,42,9.205463184
,,,,,,,,,,,,,,,,,,,,,,5.30E-01,0.464470111,0,0.997962718,278.3780255,171.4233954,208.0283108,-0.004509059,-11.15039998,322.4057523,-6.957129582,-95.65217391,700.8431279,0.820617803,114.7,702.5596082,0.661294311,-0.000179289,13373.27984,1,42,9.206287289
,,,,,,,,,,,,,,,,,,,,,,5.10E-01,0.480443741,0,1.007427928,244.2445486,173.0362902,230.4613481,-0.004296318,-10.89909966,322.6366406,-6.722146608,-95.65217391,700.4808791,1.418584232,114.8,700.3430801,0.666377654,0.011522025,13659.66791,1,42,9.183249163
,,,,,,,,,,,,,,,,,,,,,,5.65E-01,0.623368732,0,0.998340495,255.7281234,171.3576827,193.312559,-0.004020083,-10.04420487,322.4834738,-6.226513125,-95.65217391,700.4025817,0.876922581,114.9,699.095809,0.696742585,-0.010463553,13347.62272,1,42,9.190543974
,,,,,,,,,,,,,,,,,,,,,,6.60E-01,0.627286695,0,0.995148458,275.5127657,170.4349244,296.3737616,-0.003701764,-13.66353732,322.5788085,-8.715581062,-95.65217391,700.3976491,0.99838641,115,699.0641071,0.690853925,-0.140013032,13351.91288,1,42,9.224263992
,,,,,,,,,,,,,,,,,,,,,,5.79E-01,0.645431762,0,1.000148235,288.8653248,169.6708302,204.4708164,-0.004533548,-11.12698453,322.5656483,-7.018238068,-95.65217391,700.3025384,1.928809055,115.1,700.8860692,0.663146423,-0.17486305,13661.76228,1,42,9.205633825
,,,,,,,,,,,,,,,,,,,,,,3.51E-01,0.602157963,0,1.011962644,234.3233108,169.8648885,232.5907456,-0.003337285,-9.368929098,322.4510882,-5.837485963,-95.65217391,699.9457523,1.423285236,115.2,699.4871098,0.703066932,0.276822145,13502.38697,1,42,9.191535573
,,,,,,,,,,,,,,,,,,,,,,2.54E-01,0.481804991,0,1.003719225,253.8322114,168.7642728,207.6411459,-0.004375977,-13.09879527,322.6994466,-8.414707921,-95.65217391,700.1628448,0.630782579,115.3,699.3213927,0.642005482,-0.071901656,13325.07743,1,42,9.207348041
,,,,,,,,,,,,,,,,,,,,,,2.14E-01,0.486672838,0,1.00882153,278.6546432,171.8908767,189.3325457,-0.004609882,-12.24563164,322.5533224,-7.670527007,-95.65217391,699.8552537,1.817546665,115.4,696.9814442,0.730247153,0.006396054,13361.56605,1,42,9.184522463
,,,,,,,,,,,,,,,,,,,,,,1.41E-01,0.481433777,0,0.998923372,267.5240597,173.346062,242.5097218,-0.004252258,-12.35756412,322.5387054,-7.676054056,-95.65217391,699.8857352,1.407354923,115.5,700.1120977,0.666734276,-0.104421627,13505.88102,1,42,9.2104821
,,,,,,,,,,,,,,,,,,,,,,1.36E-01,0.602596688,0,0.998865038,255.8200962,170.6926172,244.6115989,-0.004244579,-6.866428056,322.5184182,-4.191288397,-95.65217391,699.889418,0.630534031,115.6,699.4432487,0.691075238,-0.013879869,13362.00117,1,42,9.198934086
,,,,,,,,,,,,,,,,,,,,,,2.84E-01,0.597702679,0,0.998524306,274.0518036,170.55579,287.4830567,-0.003977729,-11.58324378,322.6305997,-7.286317076,-95.65217391,699.7345041,1.161296034,115.7,699.9484982,0.676106886,-0.016647815,13359.34052,1,42,9.241888908
,,,,,,,,,,,,,,,,,,,,,,6.82E-01,0.47680324,0,0.998225253,275.7397013,171.0401971,235.6512588,-0.004853755,-14.00880001,322.5443852,-8.921018517,-95.65217391,700.041276,1.266966358,115.8,701.0080899,0.662871207,-0.109281463,13481.30923,1,42,9.212900871
,,,,,,,,,,,,,,,,,,,,,,9.52E-01,0.47647578,0,0.993724611,269.282158,169.5446022,223.1818147,-0.004219907,-10.11506772,322.5120876,-6.344538198,-95.65217391,700.3609859,1.230720248,115.9,699.7949826,0.687703318,0.086371541,13397.68357,1,42,9.179970388
,,,,,,,,,,,,,,,,,,,,,,8.72E-01,0.475394551,0,1.001348852,241.9740758,168.6784664,216.154044,-0.004667097,-11.53870131,322.6558359,-7.342954408,-95.65217391,700.1632504,1.310302667,116,698.4040298,0.710758277,-0.182981034,13539.86512,1,42,9.206945324
,,,,,,,,,,,,,,,,,,,,,,5.10E-01,0.471734011,0,0.998763835,264.4629918,169.3223,173.9757296,-0.004095658,-11.23425869,322.448343,-7.106330499,-95.65217391,700.1495534,1.992190497,116.1,696.5910953,0.74468038,-0.021480928,13349.54282,1,42,9.189778448
,,,,,,,,,,,,,,,,,,,,,,2.95E-01,0.563499538,0,0.995976671,273.3685092,172.0751617,291.6983273,-0.004691216,-13.96860692,322.5463044,-8.834932202,-95.65217391,700.5164144,0.777572036,116.2,700.1601588,0.672041999,-0.11165598,13407.81836,1,42,9.230511825
,,,,,,,,,,,,,,,,,,,,,,2.03E-01,0.613450297,0,0.998814487,273.7598791,172.8877408,245.8428891,-0.003896373,-10.56636133,322.4945374,-6.509531498,-95.65217391,700.7708358,1.543894538,116.3,702.9312095,0.626173982,-0.079029301,13630.17826,1,42,9.194741463
,,,,,,,,,,,,,,,,,,,,,,1.51E-01,0.590179657,0,0.999658136,232.1112901,172.3818668,242.0358636,-0.004499239,-9.139669359,322.5049938,-5.598839947,-95.65217391,700.4916255,1.846348415,116.4,701.6080603,0.669054606,0.160937776,13448.94378,1,42,9.211136916
,,,,,,,,,,,,,,,,,,,,,,2.53E-01,0.467612263,0,1.001746505,253.092424,169.8726982,201.0033743,-0.003542826,-13.13251938,322.5667877,-8.37852775,-95.65217391,700.7978033,0.913444069,116.5,702.1371605,0.668012927,-0.07121166,13413.707,1,42,9.219166476
,,,,,,,,,,,,,,,,,,,,,,4.06E-01,0.486373851,0,1.009514756,289.3217235,170.3304785,166.4027983,-0.004552109,-11.85208389,322.4369302,-7.47867488,-95.65217391,700.6284926,1.245599183,116.6,699.5393898,0.682459913,0.009607009,13613.06292,1,42,9.172280371
,,,,,,,,,,,,,,,,,,,,,,1.06E+00,0.602927368,0,1.012678483,266.7110024,171.1353413,268.540326,-0.003935679,-11.8004474,322.4411631,-7.406066001,-95.65217391,701.2581192,1.149872876,116.7,699.2034947,0.685174021,-0.355161738,13360.75718,1,42,9.217991302
,,,,,,,,,,,,,,,,,,,,,,5.38E-01,0.600589234,0,1.009941787,249.6421427,168.1734972,235.910583,-0.004574326,-7.520904168,322.3649585,-4.681470761,-95.65217391,701.1478338,0.149841559,116.8,701.9281237,0.707584736,0.051652569,13422.82901,1,42,9.193048135
,,,,,,,,,,,,,,,,,,,,,,3.09E-01,0.608579218,0,0.998035998,271.0425587,169.0624241,284.0488512,-0.003864467,-13.98399396,322.5229781,-9.01736879,-95.65217391,701.5701382,1.10208104,116.9,698.954672,0.689925724,-0.013297826,13629.09449,1,42,9.230380663
,,,,,,,,,,,,,,,,,,,,,,2.61E-01,0.596939667,0,0.980199122,283.8048065,168.2434067,171.0142333,-0.003474556,-12.7102572,322.5358181,-8.172056718,-95.65217391,701.2862484,2.433420759,117,700.2684069,0.626128199,-0.213639292,13348.72711,1,42,9.212245655
,,,,,,,,,,,,,,,,,,,,,,2.19E-01,0.614447344,0,1.018948456,261.0567258,169.4328016,227.4155954,-0.005092565,-9.929063349,322.5706013,-6.22497219,-95.65217391,699.6776667,-0.274629625,117.1,700.9590608,0.684388367,0.065993614,13374.69195,1,42,9.187961864
,,,,,,,,,,,,,,,,,,,,,,1.85E-01,0.578359491,0,1.001625891,243.5279907,171.2315182,225.5703105,-0.004194739,-11.42522182,322.3661712,-7.149419064,-95.65217391,700.3359864,1.117102934,117.2,699.9699497,0.673510935,-0.000980374,13359.3904,1,42,9.196092274
,,,,,,,,,,,,,,,,,,,,,,1.87E-01,0.616818889,0,1.015732596,272.2648573,168.2033019,183.4889653,-0.004843371,-11.51152227,322.2938389,-7.346602545,-95.65217391,699.849187,0.530607281,117.3,698.3165382,0.707389558,0.019397064,13334.39693,1,42,9.195290552
,,,,,,,,,,,,,,,,,,,,,,4.05E-01,0.619944803,0,1.002086573,274.5430039,169.9224889,288.7878624,-0.003927877,-14.11668896,322.5815569,-9.060438674,-95.65217391,700.2843854,0.503698928,117.4,700.931488,0.688933037,-0.233763322,13393.01722,1,42,9.245602484
,,,,,,,,,,,,,,,,,,,,,,3.79E-01,0.589280193,0,1.00242954,282.7265072,167.5705735,231.5804294,-0.004525007,-6.660541155,322.5266623,-4.139295145,-95.65217391,699.9401904,0.977677984,117.5,700.7675502,0.663204336,-0.169849548,13558.84747,1,42,9.194267501
,,,,,,,,,,,,,,,,,,,,,,3.36E-01,0.473965966,0,0.993419106,242.6316764,167.3562391,237.562762,-0.003890623,-10.02034116,322.3617301,-6.368757091,-95.65217391,700.287613,1.367668683,117.6,699.252712,0.694131519,0.276947636,13332.61908,1,42,9.191157327
,,,,,,,,,,,,,,,,,,,,,,1.05E+00,0.473575971,0,1.001923372,255.5616555,167.5288484,174.6222337,-0.004763368,-13.20431124,322.584039,-8.556196882,-95.65217391,700.9318176,1.061911127,117.7,699.6518976,0.682283415,-0.044773521,13416.11691,1,42,9.19386141
,,,,,,,,,,,,,,,,,,,,,,1.37E+00,0.603458198,0,1.011200393,290.8470514,165.6072361,183.7151182,-0.003879125,-11.75832513,322.5546823,-7.642774367,-95.65217391,700.1303527,1.123487439,117.8,696.7460393,0.737457862,0.111128745,13628.69816,1,42,9.207889476
,,,,,,,,,,,,,,,,,,,,,,9.20E-01,0.613439323,0,1.003933569,259.1174402,168.9170306,265.2269901,-0.004156984,-12.06570075,322.4682464,-7.692444029,-95.65217391,700.5592482,1.647860769,117.9,700.6506321,0.656094575,-0.364364542,13357.11323,1,42,9.231196272
,,,,,,,,,,,,,,,,,,,,,,5.02E-01,0.624747719,0,0.999865516,239.6150509,166.2366203,219.0243945,-0.004443794,-8.944455342,322.5962756,-5.686523131,-95.65217391,700.4847311,0.312084867,118,701.7041068,0.680523572,-0.022660918,13438.13959,1,42,9.206638652
,,,,,,,,,,,,,,,,,,,,,,7.70E-01,0.571858203,0,1.003663085,278.5407261,167.2356263,217.3024523,-0.004937384,-11.61029779,322.7205,-7.460416564,-95.65217391,700.0639414,0.905576452,118.1,700.4829346,0.669059657,-0.10358563,13612.9552,1,42,9.240981392
,,,,,,,,,,,,,,,,,,,,,,1.22E+00,0.611981307,0,1.020382678,288.9092408,167.4846672,217.5680509,-0.004739942,-11.32289189,322.5300971,-7.250744854,-95.65217391,700.2162,0.288817749,118.2,701.2966304,0.66524446,-0.10913193,13339.42295,1,42,9.212725955
,,,,,,,,,,,,,,,,,,,,,,1.14E+00,0.632486013,0,0.987363359,260.7839897,169.5280781,229.4814732,-0.00366404,-7.833322563,322.6431485,-4.844512449,-95.65217391,700.5639885,1.046693173,118.3,699.3950199,0.685327832,0.063874381,13309.64564,1,42,9.179347996
,,,,,,,,,,,,,,,,,,,,,,4.88E-01,0.595929751,0,0.99565278,244.5079502,168.0310967,225.9784098,-0.004053841,-11.96123154,322.4837251,-7.664023752,-95.65217391,700.5607668,1.340850864,118.4,698.5922375,0.704468118,-0.060576322,13360.22075,1,42,9.195107146
,,,,,,,,,,,,,,,,,,,,,,2.25E-01,0.483566186,0,0.991829077,279.1220901,168.4893927,175.6514554,-0.004410835,-12.16799716,322.5708426,-7.783961442,-95.65217391,700.5804915,1.901286209,118.5,696.1491557,0.744762641,0.051173715,13322.94965,1,42,9.194511873
,,,,,,,,,,,,,,,,,,,,,,2.34E-01,0.63355581,0,0.992938237,276.1973992,171.2940454,265.1847079,-0.00465391,-14.13798457,322.6110263,-8.996143388,-95.65217391,700.2466832,1.69585918,118.6,698.347766,0.668226831,-0.109588421,13400.95018,1,42,9.219680341
,,,,,,,,,,,,,,,,,,,,,,2.58E-01,0.602663849,0,1.006755162,274.4504368,168.56225,226.8153287,-0.004753775,-6.619962698,322.7799075,-4.087853029,-95.65217391,700.8251762,0.905573254,118.7,702.3738531,0.632487357,-0.050615925,13543.64018,1,42,9.194654385
,,,,,,,,,,,,,,,,,,,,,,3.48E-01,0.601672802,0,0.999242112,249.5486743,170.4719576,229.9743836,-0.003984278,-9.787807416,322.8774559,-6.091333466,-95.65217391,700.6296082,1.434737309,118.8,701.5321529,0.6696583,0.204585068,13392.59888,1,42,9.211170576
,,,,,,,,,,,,,,,,,,,,,,2.53E-01,0.611851215,0,0.994053325,272.6671753,171.9017574,202.9792092,-0.004137345,-13.97268571,322.5400258,-8.847443704,-95.65217391,700.3122445,0.800397243,118.9,701.3828351,0.647237831,0.008332605,13416.03767,1,42,9.205687245
,,,,,,,,,,,,,,,,,,,,,,2.27E-01,0.580518908,0,0.98837897,291.4726954,171.6515101,190.6447898,-0.004267081,-12.00428508,322.6748673,-7.519256964,-95.65217391,699.8028467,1.105679242,119,698.6931863,0.697070965,0.028837284,13376.80075,1,42,9.195337539
,,,,,,,,,,,,,,,,,,,,,,4.68E-01,0.615299345,0,1.001320276,255.9158648,168.3786228,241.9926181,-0.004188238,-11.33622106,322.4366168,-7.218573416,-95.65217391,699.645353,1.661923526,119.1,698.1183838,0.712943308,-0.3311549,13422.214,1,42,9.214418576
,,,,,,,,,,,,,,,,,,,,,,1.17E+00,0.607228739,0,1.005424253,249.8523575,168.6174217,221.1198386,-0.003751445,-9.473247918,322.7245971,-5.952620001,-95.65217391,700.0269658,0.774467478,119.2,700.4978311,0.723147445,0.01049713,13530.68258,1,42,9.206882491
,,,,,,,,,,,,,,,,,,,,,,1.63E+00,0.532068631,0,0.99805558,280.5662316,167.7279067,231.6911824,-0.004060772,-13.15996303,322.4954247,-8.514031254,-95.65217391,699.6785459,0.913795008,119.3,698.1764506,0.704018715,0.140847847,13662.35292,1,42,9.21886832
,,,,,,,,,,,,,,,,,,,,,,1.49E+00,0.466164027,0,1.011551941,296.2727841,167.4336627,216.5605774,-0.005006806,-10.51763991,322.5308715,-6.702718898,-95.65217391,699.7966629,1.398526922,119.4,699.9556856,0.634088594,-0.079399979,13448.68937,1,42,9.205915431
,,,,,,,,,,,,,,,,,,,,,,1.03E+00,0.584095102,0,1.006825105,253.3398558,168.6333567,231.5735918,-0.003924899,-8.126565428,322.6592651,-5.063066405,-95.65217391,700.0087799,1.231702565,119.5,700.6723875,0.659666633,0.187151258,13533.24794,1,42,9.176613855
,,,,,,,,,,,,,,,,,,,,,,5.74E-01,0.554533531,0,1.011091909,252.5864603,167.6543327,227.6207103,-0.004451192,-12.54075737,322.8415082,-8.084887052,-95.65217391,699.964688,0.86461726,119.6,700.534745,0.659503592,-0.141360145,13544.28845,1,42,9.193991611
,,,,,,,,,,,,,,,,,,,,,,6.33E-01,0.479882476,0,0.999355788,287.1083825,166.9145293,198.492479,-0.003879009,-12.62503481,322.5601115,-8.182692448,-95.65217391,699.9616948,1.249722277,119.7,698.4287711,0.705117414,0.031438022,13508.97333,1,42,9.190678073
,,,,,,,,,,,,,,,,,,,,,,8.33E-01,0.48355277,0,0.994301946,272.0372834,167.2631495,266.6458804,-0.003718221,-12.33561292,322.7039188,-7.962182317,-95.65217391,700.1594588,1.279096319,119.8,700.4343854,0.690508872,-0.10726833,13636.42671,1,42,9.233043887
,,,,,,,,,,,,,,,,,,,,,,7.80E-01,0.473153498,0,0.996493476,266.2887745,167.9976178,260.0195111,-0.004150183,-6.814032534,322.9860159,-4.227497808,-95.65217391,700.6304245,0.599177218,119.9,700.891632,0.662794317,-0.05106113,13902.81294,1,42,9.194791452
,,,,,,,,,,,,,,,,,,,,,,3.68E-01,0.44772993,0,1.011368142,259.7284033,169.4988792,256.7316076,-0.004238592,-10.88737655,322.6851199,-6.864178428,-95.65217391,700.867024,1.323334154,120,699.7442097,0.701115603,0.204233915,13592.90003,1,42,9.208781174
,,,,,,,,,,,,,,,,,,,,,,1.83E-01,,,,,,,,,,,,,,,699.9176684,0.675045129,0.101444798,13668.63244,1,42,9.190751222
,,,,,,,,,,,,,,,,,,,,,,1.84E-01,,,,,,,,,,,,,,,697.51234,0.72442563,0.031025655,13664.62439,1,42,9.196025565
,,,,,,,,,,,,,,,,,,,,,,1.68E-01,,,,,,,,,,,,,,,699.5517955,0.65818274,-0.21465519,13662.73801,1,42,9.208530354
,,,,,,,,,,,,,,,,,,,,,,1.36E-01,,,,,,,,,,,,,,,703.0170543,0.682282764,0.012325706,13782.1726,1,42,9.207786278
,,,,,,,,,,,,,,,,,,,,,,1.12E-01,,,,,,,,,,,,,,,700.4601395,0.66869361,0.025103731,13854.04717,1,42,9.22985207
,,,,,,,,,,,,,,,,,,,,,,2.32E-01,,,,,,,,,,,,,,,701.7430098,0.661298513,0.031290569,13658.51228,1,42,9.20259246
,,,,,,,,,,,,,,,,,,,,,,3.39E-01,,,,,,,,,,,,,,,700.0223627,0.67346999,0.256371721,13763.34733,1,42,9.163506621
,,,,,,,,,,,,,,,,,,,,,,2.44E-01,,,,,,,,,,,,,,,699.2681651,0.690328383,-0.135489943,13753.43165,1,42,9.172030496
,,,,,,,,,,,,,,,,,,,,,,5.19E-01,,,,,,,,,,,,,,,699.0313392,0.764000931,0.012145637,13724.26586,1,42,9.193253521
,,,,,,,,,,,,,,,,,,,,,,8.91E-01,,,,,,,,,,,,,,,698.4029061,0.673844998,-0.073540218,13821.26176,1,42,9.221586476
,,,,,,,,,,,,,,,,,,,,,,1.40E+00,,,,,,,,,,,,,,,701.8678117,0.647156805,0.031577198,13769.42015,1,42,9.207168027
,,,,,,,,,,,,,,,,,,,,,,2.03E+00,,,,,,,,,,,,,,,703.1807195,0.610446067,0.302682469,13781.05428,1,42,9.198183334
,,,,,,,,,,,,,,,,,,,,,,1.59E+00,,,,,,,,,,,,,,,701.5665631,0.643608098,-0.02097496,13881.46527,1,42,9.205760338
,,,,,,,,,,,,,,,,,,,,,,6.88E-01,,,,,,,,,,,,,,,699.4010037,0.69001133,0.2075683,13784.95444,1,42,9.196340961
,,,,,,,,,,,,,,,,,,,,,,4.81E-01,,,,,,,,,,,,,,,700.1433853,0.704423774,-0.223543001,13792.68663,1,42,9.215428624
,,,,,,,,,,,,,,,,,,,,,,8.98E-01,,,,,,,,,,,,,,,701.2158783,0.72047637,0.001723986,13920.81678,1,42,9.207604286
