TimeToEvent,BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
42.00,-121.3,0.301,0.304,265.35,829,1016,5,1,0,0,164.965,143.844,136.574,138.098,133.618,140.806,169.346,24.293,53.446,27.313,2.892,1.05E+00,4.585610245,3.481249999,1.035076778,342.7102308,282.5921589,0.785077965,-0.004170313,-43.33203238,324.2228907,-18.11084572,7.826086957,1024.422219,5.201788204,89.2,1016.695879,-0.0918,2.806432009,24050.723,1,51.50268697,9.481308347
42.10,-144.0,0.279,0.087,255.80,830,1005,4,1,0,0,164.965,143.844,136.574,138.098,133.618,140.806,169.346,24.293,53.446,27.313,2.892,1.24E+00,4.579268837,3.431249999,1.04026186,334.3599945,281.2151233,0.938993288,-0.00427286,-33.69483917,324.0182147,-13.61296077,7.826086957,1014.610656,4.423776848,89.3,1006.220697,-0.0918,2.910042612,24019.04809,1,50.55677863,9.538795815
42.20,-184.9,0.876,0.418,237.41,831,996,3,1,0,0,164.965,143.844,136.574,138.098,133.618,140.806,169.346,24.293,53.446,27.313,2.892,1.91E+00,4.582079643,3.381249999,1.037445163,318.278862,282.4696853,1.385290676,-0.00390497,-43.60000741,324.1853502,-18.25263374,7.826086957,1004.856965,3.479217368,89.4,996.7198315,-0.0918,2.706791577,23446.51106,1,49.73166513,9.503615795
42.30,-233.3,0.505,0.497,289.74,832,986,3,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,2.892,2.30E+00,4.583794231,3.331249999,1.02975685,364.0292367,276.6624224,1.007587846,-0.004373019,-38.13302035,323.8446363,-15.98671695,7.826086957,995.1580085,2.784761217,89.5,988.9681526,-0.0918,2.759148421,23303.94292,1,49.11708141,9.449609761
42.40,-321.1,1.044,0.943,189.62,833,976,2,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.681,2.41E+00,4.576770441,3.281249999,1.02920774,276.4959655,277.0806123,1.231462433,-0.004044453,-41.89058874,324.0769432,-17.81137997,7.826086957,985.1513004,2.043727954,89.6,978.616145,-0.0918,2.822350307,22984.6303,1,48.28264353,9.374300826
42.50,-391.5,1.284,2.733,314.06,834,966,2,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.681,2.21E+00,4.397289351,3.231249999,1.034008581,385.2908352,268.0511683,1.007092519,-0.004298656,-60.50954571,324.0961508,-29.15537854,7.826086957,975.6573464,1.692739018,89.7,965.7791192,-0.0918,2.206453078,22717.75006,1,47.25770607,9.355608224
42.60,-387.2,0.751,1.500,197.19,835,957,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.681,1.37E+00,4.189329984,3.181249999,1.024164147,283.1135401,268.0086482,1.184235925,-0.004206866,-37.75582013,324.2471866,-16.39754892,7.826086957,965.6744573,1.729121218,89.8,957.787122,-0.0918,2.157951316,22467.28652,1,46.61997166,9.243691795
42.70,-533.3,0.934,1.795,242.30,836,946,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.681,8.30E-01,3.911186068,3.131249999,1.026008084,322.5575718,264.6687048,0.729660633,-0.003891385,-63.18169808,324.1534138,-31.35770346,7.826086957,955.5183122,1.268697752,89.9,948.6283456,-0.0918,2.574959954,22450.49544,1,45.88671651,9.149722968
42.80,-735.8,2.443,1.129,299.03,837,937,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.681,5.56E-01,3.796216325,3.081249999,1.024046875,372.1546522,264.332966,1.070713072,-0.003349972,-53.12691961,324.0246683,-25.15407136,7.826086957,945.8856219,0.928906002,90,939.2183696,-0.0918,2.659332018,21978.59869,1,45.13355056,9.069746627
42.90,-1664.8,2.713,1.601,150.32,838,926,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.075,5.26E-01,3.456028773,3.031249999,1.029997387,242.1433625,260.7312853,0.576902159,-0.004276973,-45.03190071,324.0536621,-20.87715772,7.826086957,936.3480131,0.414751449,90.1,929.9314495,-0.0918,2.315517114,21487.47271,1,44.39082722,9.025924709
43.00,-1201.4,0.720,0.529,220.26,839,917,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.075,7.88E-01,3.159022366,2.981249999,1.030526722,303.2837767,256.8865743,0.3467554,-0.004504953,-66.4121745,323.9975222,-34.86671939,7.826086957,926.4879394,0.580845083,90.2,917.4754028,-0.0918,1.759670347,21472.7403,1,43.39608825,8.973607822
43.10,-530.9,0.820,0.155,284.62,840,908,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.075,7.02E-01,2.95952431,2.931249999,1.023729539,359.5524503,254.6905087,0.880984987,-0.004188992,-72.04315326,324.2053272,-39.44385238,7.826086957,916.6384992,1.32848999,90.3,908.730821,-0.0918,2.269843527,21622.04279,1,42.69529745,8.906597302
43.20,-545.9,1.220,0.256,259.29,841,897,1,0,0,0,154.552,128.163,122.092,125.629,119.784,125.873,163.741,24.298,52.192,27.049,1.075,3.75E-01,2.655401696,2.881249999,1.024281404,337.4103213,251.3702727,1.013024774,-0.003371642,-66.88526417,324.0288678,-36.2551216,7.826086957,906.8124501,1.306164566,90.4,897.7553916,-0.0918,2.293534984,20983.14516,1,42.00725951,8.817334928
43.30,-1233.6,4.304,1.770,158.74,842,887,1,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,1.075,3.82E-01,2.352075152,2.831249999,1.022694321,249.4978125,249.113183,1.277568371,-0.00409052,-65.33512935,324.0082964,-35.55110529,7.826086957,896.7610324,0.584429984,90.5,891.3024594,-0.0918,2.302371372,20772.32465,1,41.99999866,8.845098441
43.40,-1990.4,6.716,0.768,160.90,843,878,1,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,3.66,3.37E-01,2.062883057,2.781249999,1.026369153,251.3881401,246.0585264,1.10728752,-0.004398176,-66.85750583,324.0423245,-37.30866354,7.826086957,886.8759607,0.366270837,90.6,879.4361869,-0.0918,1.900143177,20832.8303,1,42,8.912911438
43.50,-943.0,2.646,4.750,202.49,844,867,2,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,3.66,9.23E-01,1.90391599,2.731249999,1.041238755,287.7472877,243.5632965,0.942105034,-0.004415512,-73.33276306,323.9915729,-43.0785016,7.826086957,877.0404484,0.781723486,90.7,869.8665486,-0.0918,1.982932894,20287.88038,1,42,8.876779875
43.60,-439.2,1.435,3.664,250.72,845,858,2,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,3.66,9.84E-01,1.614635178,2.681249999,1.02745166,329.919322,241.9607879,1.154753286,-0.004636348,-75.16843318,324.4847584,-45.06707354,7.826086957,867.112277,1.697635982,90.8,856.8736318,-0.0918,1.684217441,20047.66716,1,42,8.89552305
43.70,-391.3,0.623,3.193,279.75,846,848,2,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,3.66,8.65E-01,1.313519053,2.631249999,1.027422405,355.3017627,241.123669,0.611122896,-0.003763284,-77.58458057,324.6141225,-47.44100099,7.826086957,857.190634,1.927762132,90.9,847.5407957,-0.0918,2.048552118,19842.32823,1,42,8.874403978
43.80,-571.9,0.648,4.244,273.41,847,837,2,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,3.66,1.02E+00,1.178803356,2.581249999,1.020631661,349.755743,237.2373372,0.438163518,-0.004087373,-76.97984947,324.6450845,-48.03510311,7.826086957,847.47142,1.33392559,91,837.5728098,-0.0918,1.733253016,19502.40365,1,42,8.867659612
43.90,-366.7,0.163,1.457,259.72,848,828,3,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,7.224,9.99E-01,1.166843397,2.531249999,1.017424098,337.7854037,233.2978673,0.172512386,-0.004146809,-76.62663174,324.5835204,-48.90918966,7.826086957,837.5914233,2.105169917,91.1,825.2608378,-0.0918,1.960607329,19110.51025,1,42,8.871381035
44.00,-349.3,0.878,0.270,239.35,849,818,3,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,7.224,8.05E-01,1.157855553,2.481249999,1.008907527,319.9786597,231.5123386,0.972113231,-0.004022971,-77.630581,324.577568,-50.4482027,7.826086957,827.4569839,2.236669438,91.2,822.8726574,-0.0918,1.856723773,19113.127,1,42,8.908685654
44.10,-364.2,0.833,0.209,237.32,850,808,2,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,7.224,9.24E-01,1.157413119,2.431249999,1.012268857,318.2056081,228.6650037,0.840939079,-0.004395997,-77.05159524,324.5912523,-50.8210956,7.826086957,817.7848771,2.170636479,91.3,809.8621636,-0.0918,1.449615851,18913.43619,1,42,8.902954741
44.20,-364.0,0.843,0.343,237.05,851,800,0,0,0,0,147.2,120.693,117.467,118.771,113.384,119.426,161.218,24.31,51.128,26.847,7.224,8.06E-01,1.157112377,2.381249999,1.017957257,317.9699542,226.25543,0.837275159,-0.004337522,-78.20516526,324.623149,-52.82338766,7.826086957,807.8003823,2.198879561,91.4,797.0722926,-0.0918,1.528651023,18648.59899,1,42,8.935425753
44.30,598.6,-1.766,-0.440,237.28,852,793,-8,-1,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,7.224,3.76E-01,1.141507739,2.331249999,1.02383865,318.165217,224.9081962,1.030257218,-0.004069228,-79.35770324,324.7177606,-54.52245584,7.826086957,799.2095342,-1.351507687,91.5,794.7785797,-0.0918,1.57518858,18457.51683,1,42,8.953450381
44.40,99.8,-0.215,-0.353,249.68,853,791,-16,-2,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,12.857,5.17E-01,1.161766515,2.281249999,1.013354003,329.0125314,221.4460837,0.754059654,-0.004857304,-79.90494826,324.4152009,-56.45351652,7.826086957,793.5148733,-8.167227835,91.6,784.6233505,-0.0918,1.506418607,18290.71708,1,42,8.938674878
44.50,49.8,-0.095,-0.524,253.80,854,791,-22,-3,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,12.857,7.64E-01,1.156596815,2.231249999,1.01251378,332.6080987,220.8224292,0.680719433,-0.005396338,-78.5560741,324.5043609,-55.21760507,7.826086957,791.6757103,-16.41116563,91.7,783.7551492,-0.0918,1.29238283,17826.73412,1,42,8.961267997
44.60,36.5,-0.046,-0.501,262.82,855,792,-27,-4,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,12.857,7.16E-01,1.153493135,2.181249999,1.018393933,340.4965101,222.8660881,0.441037101,-0.004946123,-78.74488927,324.7327084,-54.63796437,7.826086957,791.6502645,-22.37368558,91.8,794.2842035,-0.0918,1.725845666,17865.80393,1,42,8.91529355
44.70,29.8,-0.107,-0.346,262.83,856,792,-30,-5,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,12.857,8.76E-01,1.151032977,2.131249999,1.019448342,340.5065994,220.6737256,1.302633636,-0.005646519,-76.90573134,324.4805958,-53.49294309,7.826086957,791.8645222,-27.41953026,91.9,791.8449537,-0.0918,1.121982326,17645.3578,1,42,8.969803563
44.80,27.2,-0.071,-0.248,258.72,857,792,-32,-5,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,12.857,1.11E+00,1.074198053,2.081249999,1.015627295,336.9095799,222.5330573,0.981044972,-0.005244168,-76.78456032,324.6392563,-52.68291742,7.826086957,792.2219754,-29.9717015,92,790.971035,-0.0918,1.111138494,17760.94649,1,42,9.011287603
44.90,25.1,-0.093,-0.209,262.31,858,792,-35,-5,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,14.968,1.17E+00,1.060739867,2.031249999,1.010276435,340.0537054,220.5289968,1.334553435,-0.005105444,-75.91160681,324.5944864,-52.49134064,7.826086957,792.2676206,-32.50216546,92.1,797.4110087,-0.0918,1.31141914,17358.18209,1,42,8.982163793
45.00,23.4,-0.064,-0.119,252.54,859,792,-38,-6,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,14.968,1.12E+00,1.059029309,1.981249999,1.010565889,331.5060941,221.2276184,1.065831954,-0.004824955,-76.01335588,324.9299501,-52.34565431,7.826086957,792.0417591,-34.83764001,92.2,790.9228285,-0.0918,0.813052559,17152.33563,1,42,9.037750739
45.10,21.7,-0.057,-0.038,245.68,860,792,-40,-6,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,14.968,1.16E+00,1.05302971,1.931249999,1.019106278,325.5152329,220.3029528,1.058451175,-0.005349958,-76.01207413,324.5659494,-52.67974998,7.826086957,791.7031994,-37.54847272,92.3,789.9290557,-0.0918,0.919235103,17086.3268,1,42,9.045557847
45.20,20.2,-0.049,-0.017,253.89,861,792,-43,-6,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,14.968,1.36E+00,1.153070143,1.881249999,1.015666242,332.6890028,218.4533245,0.960446927,-0.004948068,-76.18273574,324.5284466,-53.5477757,7.826086957,791.9896759,-40.4400904,92.4,788.6968402,-0.0918,1.01237655,16992.54604,1,42,9.038684158
45.30,19.2,-0.051,-0.030,236.49,862,792,-44,-7,0,0,144.055,116.319,113.825,115.071,110.072,114.558,159.569,24.318,50.19,26.67,14.968,1.36E+00,1.151397065,1.831249999,1.005469121,317.477254,215.5032627,1.148396674,-0.005791229,-75.95605792,324.6722374,-54.43036859,7.826086957,792.2198277,-42.54881138,92.5,792.3172225,-0.0918,0.790385095,16913.16539,1,42,9.050355335
45.40,18.3,-0.019,-0.064,226.19,863,793,-46,-7,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,8.071,8.38E-01,1.157102515,1.781249999,1.021793842,308.4751726,216.6578743,0.466662818,-0.005632733,-74.26135264,324.5786469,-52.15110015,7.826086957,792.4614901,-44.47867271,92.6,791.0873083,-0.0918,0.714346952,16728.4013,1,42,9.061140814
45.50,17.6,-0.034,-0.037,233.94,864,793,-47,-7,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,8.071,1.72E-01,1.159649887,1.731249999,1.00968447,315.2501694,220.6384747,0.845756835,-0.005205334,-73.97121724,324.7327254,-50.43471768,7.826086957,792.9749023,-46.26979795,92.7,790.9896901,-0.0918,0.845355366,16617.7456,1,42,9.072718366
45.60,17.2,-0.021,-0.034,212.16,865,793,-48,-7,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,8.071,2.31E-01,1.148479301,1.681249999,1.007045096,296.2057633,220.0926289,0.602128994,-0.00484253,-71.94252641,324.7563585,-48.56056474,7.826086957,793.1174175,-47.44277798,92.8,793.5629369,-0.0918,0.503188965,16556.55789,1,42,9.080264039
45.70,16.7,-0.026,-0.027,201.22,866,793,-49,-7,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,8.071,2.70E-01,1.159794591,1.631249999,1.008550414,286.6427954,219.5101812,0.792944116,-0.005513739,-72.52313533,324.6284772,-49.3398142,7.826086957,793.2089851,-48.90420436,92.9,790.8368437,-0.0918,0.603616704,16318.54644,1,42,9.106050522
45.80,16.2,0.000,0.000,207.97,867,793,-51,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,8.071,4.60E-01,1.14828408,1.581249999,1.01597385,292.5442555,218.5707334,0.785087552,-0.00513712,-71.5804949,324.6351753,-48.69744795,7.826086957,793.5386643,-50.16380587,93,790.262572,-0.0918,1.011183405,16312.12182,1,42,9.038470647
45.90,16.0,0.000,0.000,185.13,868,794,-51,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,3.222,7.79E-01,1.146579009,1.531249999,1.011499816,272.5767476,219.1783729,1.049411871,-0.004995306,-71.22646032,324.5436591,-48.14162865,7.826086957,793.608236,-51.0493627,93.1,797.2919194,-0.0918,0.573640024,16245.89087,1,42,9.08416153
46.00,15.7,0.000,0.000,179.96,869,794,-52,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,3.222,9.88E-01,1.157071059,1.481249999,1.005464055,268.0574181,215.116238,1.175960425,-0.005345832,-70.4338255,324.6288034,-48.68167755,7.826086957,793.7435941,-51.81488718,93.2,790.9673157,-0.0918,0.521452216,16173.2339,1,42,9.112782467
46.10,15.3,0.000,0.000,,870,794,-53,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,3.222,1.15E+00,1.160867527,1.431249999,1.011897176,272.2231286,215.0969003,1.09084699,-0.005115594,-69.92920432,324.457262,-48.17132619,7.826086957,794.0752097,-53.16880801,93.3,791.335822,-0.0918,0.616154258,16054.24937,1,42,9.107331462
46.20,15.2,0.000,0.000,,871,794,-54,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,3.222,1.10E+00,1.056522882,1.381249999,1.006179508,251.9311464,218.9708793,1.144989315,-0.004995193,-68.32185624,324.7855739,-45.3516756,7.826086957,794.1809486,-53.55169357,93.4,796.8309013,-0.0918,0.692920558,16030.16075,1,42,9.145662863
46.30,15.1,0.000,0.000,,872,795,-54,-8,0,0,141.194,113.541,110.751,112.157,106.491,111.359,158.057,24.326,49.354,26.479,3.222,7.29E-01,1.053658788,1.331249999,1.007049226,250.8269135,217.9858706,0.881838699,-0.00467297,-69.1699157,324.543953,-46.48017462,7.826086957,794.4766007,-53.97470638,93.5,792.0583403,-0.0918,0.792465845,16020.65364,1,42,9.104062573
46.40,14.8,0.000,0.000,,873,795,-54,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,1.15,5.47E-01,1.150860573,1.281249999,1.006441835,251.6260761,214.2705555,0.348622399,-0.004885287,-67.03613651,324.7197008,-45.5302075,7.826086957,794.9665989,-54.77856788,93.6,791.5405676,-0.0918,0.530369178,15874.83631,1,42,9.117454693
46.50,14.9,0.000,0.000,,874,795,-55,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,1.15,7.12E-01,1.163651998,1.231249999,1.010329274,236.0592701,214.3571982,1.230081878,-0.0052324,-67.48308743,324.3945339,-45.94621003,7.826086957,794.8240933,-54.41340876,93.7,798.9159298,-0.0918,0.444118399,15835.30927,1,42,9.142305896
46.60,14.8,0.000,0.000,,875,795,-55,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,1.15,4.91E-01,1.156106943,1.181249999,1.003275827,234.6632281,218.0932918,0.300992333,-0.005235682,-67.91909868,324.5490252,-45.22687772,7.826086957,794.9568627,-55.03906649,93.8,791.1489861,-0.0918,0.794192763,15914.51191,1,42,9.104706102
46.70,14.6,0.000,0.000,,876,795,-55,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,1.15,2.05E-01,1.159530005,1.131249999,1.007034261,238.0439011,216.6334019,0.612221435,-0.00521137,-65.95116422,324.4803133,-43.76837325,7.826086957,795.1411135,-55.63504826,93.9,792.1679932,-0.0918,0.350954639,15671.54906,1,42,9.140692811
46.80,14.5,0.000,0.000,,877,795,-56,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,1.15,2.04E-01,1.156825593,1.081249999,0.997987191,225.6357882,212.9401972,0.70439154,-0.004914469,-64.82559556,324.604067,-43.7671876,7.826086957,795.3659016,-56.07257024,94,798.4600732,-0.0918,0.393772957,15472.65548,1,42,9.164533543
46.90,14.5,0.000,0.000,,878,796,-56,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,0.392,2.01E-01,1.163638151,1.031249999,1.008756838,229.6346364,214.7891688,0.439268142,-0.00494269,-67.63393179,324.5742708,-45.96094109,7.826086957,795.7064978,-56.05920833,94.1,792.6336514,-0.0918,0.672823966,15604.77069,1,42,9.110769881
47.00,14.4,0.000,0.000,,879,796,-56,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,0.392,1.98E-01,1.16093013,0.981249999,1.004413622,229.2857797,215.2505658,1.031279321,-0.005247278,-65.00127271,324.4348446,-43.2622819,7.826086957,795.7535109,-56.47824258,94.2,792.7796114,-0.0918,0.513718633,15549.22952,1,42,9.11671219
47.10,14.5,0.000,0.000,,880,796,-56,-8,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,0.392,3.72E-01,1.171996034,0.931249999,1.006427551,222.2875572,210.1034043,0.89103231,-0.005205993,-65.72940282,324.2125653,-45.52717398,7.826086957,795.8485043,-56.04839072,94.3,799.5855841,-0.0918,0.510942618,15798.98684,1,42,9.143386575
47.20,14.4,0.000,0.000,,881,796,-56,-9,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,0.392,4.95E-01,1.184609583,0.881249999,1.01867101,223.3581123,212.6190858,1.006013387,-0.004798934,-63.94388412,324.2622141,-43.00911208,7.826086957,795.9031862,-56.43608722,94.4,792.3593704,-0.0918,0.184334903,15476.08847,1,42,9.149758264
47.30,14.4,0.000,0.000,,882,796,-57,-9,0,0,136.251,110.176,109.213,108.035,103.762,109.315,156.525,24.309,48.469,26.352,0.392,6.13E-01,1.057295743,0.831249999,1.008850923,230.9387502,215.4784279,1.379870119,-0.004846237,-58.38847562,324.264962,-37.1688162,7.826086957,795.9788518,-56.31254168,94.5,793.302077,-0.0918,0.439328882,15442.28499,1,42,9.141895074
47.40,14.2,0.000,0.000,,883,796,-56,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.118,8.08E-01,1.069097341,0.781249999,1.016905151,226.4118214,212.1024397,0.78895457,-0.005089759,-63.94107622,324.4102718,-43.15637674,7.826086957,796.3690256,-57.28038007,94.6,798.1624968,-0.0918,0.389017831,15725.60154,1,42,9.17908563
47.50,14.1,0.000,0.000,,884,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.118,8.50E-01,1.058883139,0.731249999,0.999041109,226.9792759,211.1779342,0.826626793,-0.005118543,-65.79106009,324.3103689,-45.25240706,7.826086957,796.6713304,-57.45417715,94.7,792.5037869,-0.0918,0.548993717,15335.75193,1,42,9.119256033
47.60,14.2,0.000,0.000,,885,797,-56,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.118,6.86E-01,1.053763557,0.681249999,1.007106052,235.2527252,213.8725589,0.586974463,-0.005217512,-60.88645486,324.2298275,-39.79868319,7.826086957,796.6458376,-57.19476448,94.8,793.3704527,-0.0918,0.360735737,15337.94724,1,42,9.141153374
47.70,14.2,0.000,0.000,,886,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.118,7.04E-01,1.165065092,0.631249999,1.011105036,238.0601076,213.1711229,0.80264482,-0.0048609,-63.28390657,324.2614682,-42.22101665,7.826086957,796.73085,-57.09552216,94.9,798.3705269,-0.0918,0.207406916,15596.91363,1,42,9.177033603
47.80,14.1,0.000,0.000,,887,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.118,8.33E-01,1.157601292,0.581249999,1.010407582,231.8942025,212.0599943,0.801510313,-0.004767758,-66.94870727,324.336628,-46.13611294,7.826086957,796.8672036,-57.55468804,95,792.5306224,-0.0918,0.353040286,15237.48935,1,42,9.141964788
47.90,14.2,0.000,0.000,,888,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.039,6.57E-01,1.165915428,0.531249999,1.012506146,243.1147419,214.3239048,0.685114569,-0.005421391,-61.62286953,324.1257698,-40.35524016,7.826086957,796.6698651,-57.3034697,95.1,792.848223,-0.0918,0.23748753,15249.25888,1,42,9.166277286
48.00,14.1,0.000,0.000,,889,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.039,2.43E-01,1.164889901,0.481249999,1.004681138,247.1318073,214.0379615,0.969278416,-0.005022381,-65.17492095,324.0643504,-43.78180151,7.826086957,797.0769157,-57.68839369,95.2,799.3163201,-0.0918,0.307343501,15443.77314,1,42,9.17876821
48.10,14.1,0.000,0.000,,890,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.039,1.60E-01,1.158188649,0.431249999,1.001513566,244.2182026,212.591748,0.931890232,-0.005092793,-65.43916581,324.1998887,-44.47028033,7.826086957,797.280411,-57.66480708,95.3,793.1464427,-0.0918,0.203128973,15173.54761,1,42,9.151212529
48.20,14.1,0.000,0.000,,891,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.039,3.36E-01,1.156731075,0.381249999,1.012790265,252.8247335,212.6042124,1.010740937,-0.005337691,-63.31267632,324.2776963,-42.40875134,7.826086957,797.393108,-57.54296642,95.4,793.710171,-0.0918,0.151675737,15166.91011,1,42,9.17814467
48.30,14.0,0.000,0.000,,892,797,-57,-9,0,0,132.11,108.81,106.949,104.834,101.985,105.761,154.995,24.319,47.697,26.227,0.039,6.82E-01,1.16309993,0.331249999,1.006718747,258.9872842,213.5161052,0.434850941,-0.005706197,-63.45451024,324.2769563,-42.28564293,7.826086957,797.2491917,-57.8374293,95.5,799.6904204,-0.0918,0.360717954,15422.46018,1,42,9.176420397
48.40,14.0,0.000,0.000,,893,797,-57,-9,0,0,129.757,106.227,104.492,102.941,99.188,102.427,153.494,24.323,46.955,26.13,0.127,5.19E-01,1.144012467,0.281249999,1.004063508,255.852544,212.5390538,1.299714834,-0.005039562,-67.79959873,324.2238956,-46.84251345,7.826086957,797.4662198,-57.7835503,95.6,792.8997692,-0.0918,0.449443474,15086.0812,1,42,9.141487811
48.50,14.1,0.000,0.000,,894,797,-57,-9,0,0,129.757,106.227,104.492,102.941,99.188,102.427,153.494,24.323,46.955,26.13,0.127,4.69E-01,1.077329742,0.231249999,1.004208892,265.8901816,214.510566,0.379187664,-0.005474777,-63.85237437,324.025145,-42.38227851,7.826086957,797.1824962,-57.51114299,95.7,793.452672,-0.0918,0.34443755,15096.23121,1,42,9.140624825
