BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,TimeToEvent,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
227.9,2.165,0.091,1139.83,24.10,650,1999,500,190,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.433,5.05E+00,9.269335633,10,2.001178894,1107.247686,1071.140797,272.8052981,13.43195995,211.352579,322.4783757,16.47981837,7.826086957,2000.013143,500.5459423,69.4,2001.983733,32.3873165,98.60693055,92096.0787,1,139.9104795,4.702136414
227.9,2.130,0.092,1126.72,24.20,651,1999,500,191,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.433,5.01E+00,9.269289718,10,2.001080283,1095.783233,1070.176185,268.7403317,13.25572129,208.4375669,322.708844,16.30183991,7.826086957,2000.028739,500.1915415,69.5,1998.40453,32.3701434,98.12840221,92040.8933,1,140.6681618,4.693837152
227.6,2.050,0.097,1118.79,24.30,652,2000,500,190,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.433,4.91E+00,9.233964799,10,2.006032428,1088.849702,1064.557071,261.8440746,12.97990738,214.092658,322.8280999,16.74365178,7.826086957,1999.758342,500.9638383,69.6,1997.156938,32.37986578,97.31815499,91898.07596,1,140.8014061,4.689964451
228.0,2.130,0.109,1128.14,24.40,653,2000,500,190,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.664,4.93E+00,9.263236723,10,2.009310807,1097.024495,1071.397921,266.9116183,12.82677791,210.0958459,322.7957848,16.39460537,7.826086957,1999.830937,499.9956297,69.7,2001.72324,32.37277194,98.42101538,92216.9345,1,139.9603475,4.702135141
228.2,2.163,0.122,1125.87,24.50,654,2000,500,190,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.664,4.88E+00,9.267371817,10,1.999678306,1095.040992,1073.238564,271.3797982,12.79133237,207.8721384,322.7161681,16.22593099,7.826086957,1999.893014,500.2964986,69.8,1999.127445,32.42344932,98.36031908,92020.86833,1,140.744216,4.693822882
228.9,2.124,0.118,1113.58,24.60,655,2000,500,190,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.664,4.73E+00,9.260223675,10,2.008332385,1084.29633,1076.133505,269.7840641,12.78438956,213.4720003,322.7030771,16.55327924,7.826086957,2000.257088,500.1462086,69.9,1996.612859,32.51894581,97.39186622,92184.08448,1,141.0051734,4.689964828
228.3,2.198,0.097,1133.06,24.70,656,2000,500,191,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.664,4.68E+00,9.39463923,10,2.005288547,1101.325684,1068.699561,274.9785633,12.72074512,211.7614935,322.8168296,16.53790974,7.826086957,2000.519601,500.2952316,70,2003.859312,32.44057203,98.70466244,92214.30686,1,139.8157843,4.702133804
228.3,2.015,0.090,1132.23,24.80,657,2001,500,191,0,1,325.234,317.034,294.478,304.905,314.985,293.184,227.409,24.128,89.463,33.22,31.664,4.77E+00,9.379554827,10,2.003236908,1100.606222,1074.901753,255.2811004,12.71475636,209.0309356,322.6869883,16.28052135,7.826086957,2000.658685,500.7097159,70.1,1999.26947,32.46781934,98.48546997,91997.47374,1,140.8700154,4.693703076
227.9,2.241,0.090,1118.16,24.90,658,2001,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,32.046,5.36E+00,9.451127356,10,2.003342336,1088.302952,1077.451232,283.9361305,12.62280946,214.6601111,322.6475979,16.61312798,7.826086957,2001.11665,500.7052638,70.2,1998.551232,32.42356094,98.01315047,92181.83784,1,140.7817992,4.69433268
227.8,1.977,0.101,1136.02,25.00,659,2001,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,32.046,6.16E+00,9.608629626,10,2.006515717,1103.913123,1076.947046,249.8438464,12.53176431,211.14095,322.8604639,16.39181102,7.826086957,2001.394224,500.5220188,70.3,2004.473026,32.40175256,99.01212147,92263.82687,1,139.7532397,4.702132666
227.9,2.106,0.087,1122.95,25.10,660,2001,500,191,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,32.046,6.48E+00,9.68454429,10,2.008929989,1092.487465,1064.680694,265.4197628,12.57866186,209.1899585,322.7208256,16.42160121,7.826086957,2001.213998,500.4412826,70.4,1999.508383,32.40211433,98.42780348,92072.29027,1,140.7073987,4.693688939
228.6,2.049,0.082,1122.91,25.20,661,2001,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,32.046,6.04E+00,9.72801713,10,2.0094667,1092.456536,1067.519771,261.9754636,12.49252461,216.3648568,322.6752966,16.85235979,7.826086957,2001.016712,500.6325599,70.5,1997.701554,32.51177143,98.10234122,92104.42797,1,140.8944133,4.694347783
228.3,2.215,0.087,1125.70,25.30,662,2001,499,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,32.046,5.34E+00,9.742413157,10,2.009337681,1094.896018,1079.868125,276.7559975,12.56163313,211.4472791,322.6502404,16.37456492,7.826086957,2000.764706,500.0483183,70.6,2003.707675,32.42553193,98.70605845,92388.75604,1,139.9668738,4.702131216
228.0,2.192,0.101,1128.18,25.40,663,2001,500,191,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,31.799,4.62E+00,9.733332052,10,2.016908505,1097.06073,1069.663411,275.2822786,12.68625559,210.4806514,322.7150726,16.44195037,7.826086957,2001.235461,499.8225633,70.7,1999.174123,32.38613385,98.75015103,92214.51498,1,140.6934539,4.693674824
228.7,2.292,0.122,1112.31,25.50,664,2001,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,31.799,4.17E+00,9.739196451,10,2.008613294,1083.191667,1066.585964,291.0049634,12.77634509,213.3117458,322.7562822,16.66631201,7.826086957,2001.253145,500.1678325,70.8,1999.068218,32.50794736,98.15923111,92223.51138,1,140.6191463,4.694383548
228.1,2.179,0.143,1136.77,25.60,665,2000,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,31.799,4.21E+00,9.743484041,10,1.989267611,1104.568934,1080.327971,272.9069128,12.66052042,209.4190884,322.7298087,16.23722162,7.826086957,2000.886128,500.1736567,70.9,2002.340132,32.41876161,98.91917526,92099.85258,1,140.2773994,4.702184159
228.0,2.057,0.149,1130.75,25.70,666,2000,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,31.799,4.27E+00,9.746783652,10,2.006564277,1099.309345,1078.310935,258.3973492,12.57706808,210.7432143,322.8344802,16.34867041,7.826086957,2000.662779,499.9188923,71,2000.364058,32.37828671,98.73982761,92148.37403,1,140.432223,4.693660832
229.2,2.136,0.134,1119.18,25.80,667,2000,500,190,0,1,324.324,317.274,294.911,304.08,315.79,294.002,228.42,24.118,89.79,33.392,31.799,4.21E+00,9.741909398,10,2.013173255,1089.197513,1061.294395,273.2321479,12.63900267,215.2523135,322.6576519,16.86207893,7.826086957,2000.509778,500.587281,71.1,1998.847687,32.58336098,97.91679842,92186.63839,1,140.8098577,4.694378046
228.6,2.122,0.122,1134.67,25.90,668,2000,500,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.801,4.21E+00,9.737380442,10,2.006422322,1102.738029,1067.067474,266.9379105,12.70903774,210.9913006,322.6636039,16.50873221,7.826086957,2000.604967,500.1071573,71.2,2001.332374,32.47977607,98.9223405,92216.9276,1,140.3870868,4.702128128
228.1,2.172,0.113,1130.66,26.00,669,2001,500,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.801,4.18E+00,9.744403366,10,2.005848692,1099.226548,1068.866622,273.5531579,12.70650844,211.644952,322.7533753,16.52815611,7.826086957,2000.974853,500.1286413,71.3,2000.66324,32.41236761,98.97223766,92308.04529,1,140.5061046,4.693646138
228.1,2.144,0.112,1111.32,26.10,670,2001,500,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.801,4.03E+00,9.749472246,10,2.009092816,1082.321608,1073.59998,270.9633835,12.67784976,213.3943108,322.7798229,16.58082808,7.826086957,2001.251966,500.3188845,71.4,2000.994677,32.431745,98.12718199,92294.88789,1,140.3295244,4.698927033
227.1,2.160,0.108,1129.18,26.20,671,2001,499,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.801,4.24E+00,9.818708726,10,2.022496997,1097.936866,1088.556872,271.152424,12.61448747,212.3599252,322.8712473,16.32386681,7.826086957,2001.437424,500.270918,71.5,2001.951564,32.28825598,99.23052145,92408.01921,1,140.211662,4.702126793
227.7,2.381,0.102,1128.15,26.30,672,2002,501,191,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.801,4.19E+00,9.843219936,10,2.004534755,1097.037172,1073.887787,300.4861819,12.6097744,210.0845282,323.0276573,16.36207617,7.826086957,2001.738529,500.2429245,71.6,2000.807468,32.3780291,99.02290044,92358.36993,1,140.4735451,4.693632786
228.3,2.146,0.100,1124.81,26.40,673,2002,500,191,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.601,4.19E+00,9.87351317,10,2.014339124,1094.111912,1072.072531,272.3475579,12.55694534,217.3360806,322.7704654,16.85548543,7.826086957,2002.146886,500.5103605,71.7,1999.920102,32.48148856,98.4690867,92347.91077,1,140.5976289,4.693326917
227.0,2.120,0.100,1132.66,26.50,674,2002,500,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.601,4.17E+00,9.918599375,10,2.015606467,1100.978964,1078.53766,264.9210823,12.56075218,210.1789236,322.7788588,16.30916574,7.826086957,2002.047086,500.4685999,71.8,2002.454638,32.29374662,99.51649254,92336.21265,1,140.2142914,4.702141594
226.6,2.314,0.100,1126.64,26.60,675,2002,500,191,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.601,4.16E+00,9.927632791,10,2.008692447,1095.717227,1071.839095,291.5026353,12.37823315,210.6775368,322.7393913,16.42688536,7.826086957,2002.435886,501.028867,71.9,2001.583018,32.27661786,99.51394015,92392.25317,1,140.3291938,4.702579683
226.8,2.124,0.098,1121.40,26.70,676,2002,500,190,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.601,4.31E+00,9.922129766,10,2.016257365,1091.13885,1078.823844,269.0959869,12.26115277,217.1240258,322.850984,16.75407097,7.826086957,2002.74204,500.3057473,72,2001.051782,32.27092367,98.55995036,92854.53972,1,140.2239438,4.693629804
225.8,2.039,0.097,1138.28,26.80,677,2002,500,191,0,1,326.886,317.538,294.557,303.617,317.189,294.999,229.296,24.113,90.151,33.562,31.601,4.52E+00,9.935120432,10,2.019046456,1105.88834,1077.369731,254.4112265,12.32790229,210.9549973,322.8747811,16.3743653,7.826086957,2002.843063,500.2576771,72.1,2003.191722,32.12589448,99.73233405,92403.08828,1,139.92818,4.701904697
226.3,2.201,0.097,1130.76,26.90,678,2003,501,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.644,4.24E+00,9.940409664,10,2.017794895,1099.316277,1066.058517,277.3718057,12.45138524,213.9842049,3.23E+02,16.71695806,7.826086957,2003.1059,500.6772828,72.2,2002.025648,32.2262117,99.72141784,92349.57675,1,140.1368528,4.706424205
227.8,2.159,0.099,1122.72,27.00,679,2002,500,190,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.644,4.04E+00,9.924605453,10,2.019451616,1092.286041,1071.937952,274.3460205,12.44101492,217.0145385,322.8963431,16.83650407,7.826086957,2003.069923,500.2995591,72.3,2000.185442,32.41647647,98.78629925,92595.34916,1,140.2965935,4.698348297
225.9,2.191,0.112,1140.16,27.10,680,2002,500,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.644,4.12E+00,9.944321246,10,2.021181221,1107.5353,1078.86921,272.282792,12.43108963,209.7700621,322.7714764,16.27841605,7.826086957,2002.849732,500.1090998,72.4,2002.069086,32.12567536,99.94504459,92415.20058,1,140.193814,4.70196146
226.1,1.911,0.120,1129.80,27.20,681,2002,501,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.644,4.14E+00,9.967144271,10,2.017990162,1098.482473,1080.282443,242.0244616,12.46272929,212.4262009,323.0270948,16.43264335,7.826086957,2002.488548,500.4111332,72.5,2002.17508,32.17525022,99.51898349,92706.93523,1,139.9992539,4.702546075
227.6,2.195,0.118,1119.76,27.30,682,2002,500,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.644,4.43E+00,10.02055273,10,2.017935962,1089.702121,1069.813464,277.2962527,12.34544233,214.0193585,322.8748379,16.67034483,7.826086957,2002.679043,500.4238358,72.6,2000.291642,32.3802656,98.88403203,92434.33517,1,140.3654892,4.694348428
226.5,1.960,0.113,1144.47,27.40,683,2002,500,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.499,5.16E+00,10.00314236,10,2.020434909,1111.303187,1071.08916,244.2686322,12.26506255,206.7523337,322.9660189,16.17981062,7.826086957,2002.277484,500.3971389,72.7,2001.82831,32.22468525,99.94961189,92623.07154,1,140.1075527,4.702139279
226.5,2.013,0.105,1123.60,27.50,684,2002,501,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.499,5.55E+00,10.0126758,10,2.031861055,1093.059475,1078.475602,255.5821666,12.24911524,211.4804004,322.902346,16.39438864,7.826086957,2002.363467,501.3254728,72.8,2001.155474,32.28230766,99.68081613,92569.90209,1,140.2882464,4.693511166
226.9,2.131,0.102,1126.64,27.60,685,2002,500,190,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.499,5.63E+00,10.02718791,10,2.034241083,1095.714074,1072.768174,269.284045,12.16210784,214.8165761,322.7877429,16.6836844,7.826086957,2001.994495,499.8394834,72.9,2000.387866,32.23339462,99.13465388,92347.13944,1,140.0101217,4.694469291
226.7,2.033,0.100,1141.59,27.70,686,2002,501,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.499,5.76E+00,10.02799978,10,2.028424654,1108.78264,1075.623193,254.8767558,12.23131769,210.6987166,323.0690957,16.37993686,7.826086957,2002.253034,500.5224237,73,2003.208386,32.26368759,100.1344483,92406.04172,1,139.7501008,4.702117365
226.4,2.022,0.096,1122.38,27.80,687,2002,500,191,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.499,6.05E+00,10.03370574,10,2.022935472,1091.99531,1070.045974,257.0941044,12.24791473,214.7613249,322.9545022,16.71545026,7.826086957,2001.975828,500.9820759,73.1,2001.12921,32.24620104,99.859424,92556.31204,1,140.1669719,4.693562985
226.9,2.333,0.103,1124.54,27.90,688,2002,500,190,0,1,328.136,318.259,294.33,303.635,316.789,293.385,230.109,24.138,90.597,33.77,31.749,6.33E+00,10.05237208,10,2.023574483,1093.878249,1065.695416,293.7480941,12.26814941,216.7716299,323.1460146,16.90270566,7.826086957,2001.885607,500.1067386,73.2,2000.396547,32.25787161,99.57043559,92552.58095,1,140.0772305,4.693389166
226.4,2.201,0.098,1135.02,28.00,689,2002,501,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,31.749,5.72E+00,10.04362121,10,2.027566652,1103.04522,1070.3411,275.1308158,12.34636789,210.1575095,322.9181534,16.41216226,7.826086957,2002.002375,500.2176748,73.3,2002.207118,32.18570621,100.237579,92547.22695,1,140.0198781,4.702113567
226.5,2.116,0.094,1119.74,28.10,690,2002,500,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,31.749,4.94E+00,10.04867283,10,2.017841815,1089.683939,1071.531593,268.8844894,12.479407,214.4033914,322.9932801,16.67295735,7.826086957,2002.057026,499.9722334,73.4,2001.394888,32.19668979,100.0073298,92701.23195,1,140.0664361,4.697262687
226.9,2.340,0.095,1129.14,28.20,691,2002,500,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,31.749,5.04E+00,10.08219014,10,2.025259623,1097.902132,1068.691129,295.6296059,12.58073775,214.1299324,323.0934834,16.69211231,7.826086957,2002.049074,500.518998,73.5,2000.11744,32.28801432,99.41908624,92747.46897,1,140.0471579,4.693803103
226.4,2.092,0.106,1137.71,28.30,692,2002,501,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,31.749,5.49E+00,10.10678232,10,2.029882286,1105.398507,1078.428642,262.011852,12.55949391,211.4755634,323.0851251,16.39467199,7.826086957,2002.322154,500.4610068,73.6,2002.843353,32.21542107,100.2217587,92613.29643,1,139.8145537,4.702111855
226.7,2.088,0.105,1118.72,28.40,693,2001,500,190,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,32.012,5.79E+00,10.10473441,10,2.022335387,1088.788439,1081.054018,264.354157,12.58568769,214.558254,323.076779,16.56037524,7.826086957,2001.775851,500.1843215,73.7,2001.462302,32.22884644,100.1259144,92773.92932,1,140.0291204,4.693459044
227.8,2.135,0.100,1126.09,28.50,694,2001,500,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,32.012,6.11E+00,10.09182516,10,2.028672712,1095.236125,1076.125524,269.6969843,12.56716173,216.4336532,322.980239,16.74458369,7.826086957,2001.506512,500.0903588,73.8,1999.151173,32.37865635,98.90377617,92682.95147,1,140.2040892,4.694730408
226.2,2.103,0.103,1136.19,28.60,695,2001,500,190,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,32.012,6.25E+00,10.12294004,10,2.024771906,1104.063034,1083.700854,263.8068991,12.43658007,209.4227415,323.0167625,16.19510635,7.826086957,2001.376179,500.4465416,73.9,2000.987788,32.16564089,100.2282802,92630.02241,1,139.747467,4.7020925
226.0,2.099,0.104,1122.95,28.70,696,2001,500,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,32.012,6.41E+00,10.1860649,10,2.020381124,1092.493267,1085.335512,268.2088647,12.34778645,212.7678635,322.9383476,16.39067177,7.826086957,2001.078011,500.1744491,74,2000.817487,32.11766936,99.97152467,92847.9099,1,140.1082639,4.694068122
225.3,2.265,0.099,1125.06,28.80,697,2000,500,191,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,32.012,6.78E+00,10.20986651,10,2.026054787,1094.336772,1082.841891,285.2709494,12.39002589,214.3664141,322.9426693,16.52521136,7.826086957,2001.04026,500.6197566,74.1,2000.630612,32.0424215,99.19459003,92839.88751,1,140.1163956,4.701802308
225.3,2.119,0.097,1133.84,28.90,698,2000,500,190,0,1,328.122,318.902,295.419,302.801,316.915,291.978,230.463,24.132,91.044,33.925,31.597,7.09E+00,10.22609105,10,2.02609665,1102.006586,1090.067633,263.4959331,12.28693483,208.6492271,323.0138602,16.06579798,7.826086957,2000.885274,500.2721949,74.2,2000.189678,32.02194983,100.1345782,92588.46577,1,140.8011199,4.702173853
224.6,2.204,0.092,1112.04,29.00,699,2000,500,191,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.597,6.90E+00,10.2142602,10,2.011137051,1082.951631,1081.036916,282.7172425,12.18023081,212.8231273,322.8011019,16.44869771,7.826086957,2000.469502,500.7173501,74.3,2004.084215,31.94957456,99.9558404,92310.51091,1,139.702972,4.702416828
226.1,2.229,0.091,1129.28,29.10,700,2000,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.597,6.57E+00,10.2326367,9.966499999,2.029097555,1098.021965,1090.011322,280.1155745,12.07408286,215.8642898,322.9505837,16.53023366,7.826086957,2000.265118,500.8065227,74.4,2000.575107,32.15699863,99.56230561,93081.07479,1,140.1088551,4.693539526
225.2,2.253,0.092,1143.09,29.20,701,2000,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.597,6.64E+00,10.22787497,9.916499999,2.025847573,1110.098641,1088.450712,281.6090812,12.01686566,209.8445628,322.9073632,16.16308454,7.826086957,2000.458763,500.0916614,74.5,1999.812062,31.99417989,100.1339352,92447.25237,1,140.599293,4.691184372
223.9,2.105,0.100,1108.75,29.30,702,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.597,6.73E+00,10.23426207,9.866499999,2.01365053,1080.071291,1072.756378,267.5599459,12.01104744,214.161496,322.8768534,16.6414268,7.826086957,2000.321412,500.300432,74.6,2003.78015,31.81427559,100.0110093,92568.51718,1,139.3972277,4.703654415
225.7,2.222,0.100,1131.89,29.40,703,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.408,6.69E+00,10.21679205,9.816499999,2.034446171,1100.305326,1079.284541,278.7613768,11.99275069,216.982485,323.0972753,16.73902681,7.826086957,1999.986491,500.4299925,74.7,2000.39897,32.08034652,99.41261344,93063.94521,1,140.1131447,4.702234619
226.1,2.147,0.094,1136.56,29.50,704,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.408,6.43E+00,10.23224367,9.766499999,2.031710832,1104.388693,1073.910681,269.0982732,12.03605216,210.5156639,323.1069622,16.38985877,7.826086957,1999.469755,500.1044239,74.8,1998.548244,32.10194348,100.138979,93361.95197,1,140.8952752,4.690874272
225.5,2.286,0.091,1117.66,29.60,705,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.408,5.94E+00,10.21020867,9.716499999,2.014027199,1087.863235,1076.680416,292.5114949,12.06085836,214.8351526,322.9112698,16.63434478,7.826086957,1999.593274,500.7671297,74.9,2002.713899,32.06057029,100.0275563,93053.2141,1,139.9562399,4.703865421
227.8,2.310,0.101,1132.94,29.70,706,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.408,5.47E+00,10.22921779,9.666499999,2.040322091,1101.226207,1071.489374,288.6086113,12.0598081,215.3678366,322.8019961,16.73595444,7.826086957,1999.475975,499.6995488,75,1999.913615,32.31166939,99.72425911,92840.27824,1,140.445012,4.695072621
225.4,2.052,0.098,1132.63,29.80,707,1999,500,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.408,5.56E+00,10.24181398,9.616499999,2.02196424,1100.952927,1074.226859,267.3476002,11.99768636,211.6053683,322.9848567,16.4566857,7.826086957,1999.507583,500.8936081,75.1,1998.545172,32.04952977,100.4482343,92683.72301,1,140.9457237,4.690860853
225.4,1.939,0.094,1111.12,29.90,708,2000,498,190,0,1,327.202,318.482,297.203,304.291,317.329,290.766,231.15,24.117,91.419,34.085,31.463,5.24E+00,10.23645101,9.566499999,2.02686404,1082.143282,1067.650884,266.1138617,11.89842234,213.6702928,322.8942562,16.6757794,7.826086957,1999.826446,500.2823695,75.2,2003.706365,32.01289745,100.4252918,93247.17006,1,139.843307,4.704242444
226.8,2.045,0.096,1135.53,30.00,709,2000,495,188,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,31.463,5.07E+00,10.23130938,9.516499999,2.016170083,1103.488454,1071.991177,277.7552873,11.82276264,214.4782251,322.8703338,16.67184814,7.826086957,2000.263773,497.571213,75.3,2001.896841,32.05222369,99.98928534,92950.19135,1,139.8301729,4.702156007
199.5,1.753,0.088,1091.59,30.10,710,1995,492,187,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,31.463,4.71E+00,10.23018295,9.466499999,2.021044102,1065.07607,1067.572258,246.6699706,11.79108935,192.4760903,323.1683346,15.27529405,7.826086957,2000.627015,496.3891636,75.4,2001.711797,28.13395888,100.6364357,92616.60648,1,131.2224703,4.702153998
157.5,1.370,0.075,1034.93,30.20,711,1984,488,184,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,31.463,4.69E+00,10.23007961,9.416499999,1.999745623,1015.532515,1062.145748,203.8213884,12.11565348,168.0511948,322.6943955,13.6605115,7.826086957,1996.646503,492.0716835,75.5,1996.889831,21.97533679,99.27758557,91592.21693,1,114.5532702,4.693362801
139.1,1.243,0.067,1040.64,30.30,712,1963,483,181,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,31.463,4.64E+00,10.21864509,9.366499999,1.974773378,1020.530366,1037.598407,184.6682429,13.18662767,146.1388636,323.1344763,12.3455489,7.826086957,1984.754425,488.7965983,75.6,1970.955162,19.15924759,96.29552398,90046.31506,1,105.8718712,4.640975984
117.8,1.039,0.058,1002.06,30.40,713,1939,479,177,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,30.875,4.59E+00,10.23359541,9.316499999,1.931456873,986.7947593,1012.277108,161.4639482,14.75632115,121.6209827,323.1398601,10.72591829,7.826086957,1965.875345,484.4901639,75.7,1942.31558,15.92995521,93.89002654,88146.40525,1,97.42173373,4.592187578
97.9,0.855,0.056,937.70,30.50,714,1908,473,172,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,30.875,4.73E+00,10.2194265,9.266499999,1.880924483,930.5303825,978.7650058,133.2485895,16.66794509,94.65440646,323.0824655,8.818026335,7.826086957,1940.822064,478.9379632,75.8,1907.538209,12.92356713,89.92580205,85732.83953,1,88.53272505,4.520916651
87.6,0.760,0.051,927.37,30.60,715,1870,466,166,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,30.875,5.28E+00,10.21311103,9.216499999,1.844748714,921.49655,950.1023753,121.5740651,19.17559941,73.06119832,323.0062058,7.140715346,7.826086957,1909.444421,474.3050019,75.9,1869.947492,11.26756605,84.42473028,84068.78443,1,86.27028884,4.451697744
83.1,0.829,0.044,870.22,30.70,716,1834,459,160,0,1,328.389,315.977,297.474,304.626,317.502,291.902,231.431,24.132,91.734,34.241,30.875,5.90E+00,10.14550533,9.166499999,1.801255397,871.5304052,913.077656,136.1099875,22.19380792,63.61311347,323.4615916,6.513127333,7.826086957,1874.684109,467.5604194,76,1827.107127,10.34018373,81.47268792,80842.10675,1,85.76262824,4.372448791
